Time(1)	DrainI(1)	DrainV(1)	Time(1)	SourceI(1)	SourceV(1)	GateI(1)	GateV(1)	Time(2)	DrainI(2)	DrainV(2)	Time(2)	SourceI(2)	SourceV(2)	GateI(2)	GateV(2)	Time(3)	DrainI(3)	DrainV(3)	Time(3)	SourceI(3)	SourceV(3)	GateI(3)	GateV(3)	Time(4)	DrainI(4)	DrainV(4)	Time(4)	SourceI(4)	SourceV(4)	GateI(4)	GateV(4)	Time(5)	DrainI(5)	DrainV(5)	Time(5)	SourceI(5)	SourceV(5)	GateI(5)	GateV(5)	Time(6)	DrainI(6)	DrainV(6)	Time(6)	SourceI(6)	SourceV(6)	GateI(6)	GateV(6)	Time(7)	DrainI(7)	DrainV(7)	Time(7)	SourceI(7)	SourceV(7)	GateI(7)	GateV(7)	Time(8)	DrainI(8)	DrainV(8)	Time(8)	SourceI(8)	SourceV(8)	GateI(8)	GateV(8)	Time(9)	DrainI(9)	DrainV(9)	Time(9)	SourceI(9)	SourceV(9)	GateI(9)	GateV(9)	Time(10)	DrainI(10)	DrainV(10)	Time(10)	SourceI(10)	SourceV(10)	GateI(10)	GateV(10)	Time(11)	DrainI(11)	DrainV(11)	Time(11)	SourceI(11)	SourceV(11)	GateI(11)	GateV(11)	Time(12)	DrainI(12)	DrainV(12)	Time(12)	SourceI(12)	SourceV(12)	GateI(12)	GateV(12)
2.9153E+0	482.5386E-6	4.2000E+0	2.9153E+0	-482.5639E-6	14.1448E-6	-11.6189E-9	000.0000E-3	8.9753E+0	730.6680E-6	4.2000E+0	8.9754E+0	-730.8391E-6	-906.4679E-9	9.5483E-9	5.0000E+0	14.8241E+0	944.3343E-6	4.2000E+0	14.8244E+0	-944.5026E-6	-10.9407E-6	-4.9729E-9	10.0000E+0	21.0335E+0	1.1227E-3	4.2000E+0	21.0338E+0	-1.1232E-3	4.1106E-6	12.9733E-9	15.0000E+0	27.3313E+0	1.2755E-3	4.2000E+0	27.3317E+0	-1.2755E-3	-15.9578E-6	14.6023E-9	20.0000E+0	33.6404E+0	1.3767E-3	4.2000E+0	33.6409E+0	-1.3770E-3	19.1620E-6	13.7905E-9	25.0000E+0	40.1231E+0	469.4610E-6	4.2000E+0	40.1238E+0	-469.4801E-6	4.1106E-6	-2.7565E-9	000.0000E-3																																								
2.9358E+0	485.2847E-6	4.2500E+0	2.9358E+0	-485.3083E-6	-5.9236E-6	-10.5860E-9	000.0000E-3	8.9958E+0	735.6094E-6	4.2500E+0	8.9960E+0	-735.8579E-6	24.1791E-6	-10.4821E-9	5.0000E+0	14.8522E+0	949.0236E-6	4.2500E+0	14.8524E+0	-949.1935E-6	34.2134E-6	12.8054E-9	10.0000E+0	21.0539E+0	1.1283E-3	4.2500E+0	21.0543E+0	-1.1286E-3	34.2134E-6	12.3634E-9	15.0000E+0	27.3518E+0	1.2813E-3	4.2500E+0	27.3522E+0	-1.2814E-3	34.2134E-6	11.9453E-9	20.0000E+0	33.6684E+0	1.3825E-3	4.2500E+0	33.6689E+0	-1.3826E-3	-5.9236E-6	6.3764E-9	25.0000E+0	40.1511E+0	473.4150E-6	4.2500E+0	40.1517E+0	-473.4277E-6	4.1106E-6	-15.0197E-9	000.0000E-3																																								
2.9563E+0	488.0838E-6	4.3000E+0	2.9563E+0	-488.1208E-6	-15.9578E-6	8.3090E-9	000.0000E-3	9.0164E+0	739.6180E-6	4.3000E+0	9.0165E+0	-739.7165E-6	-10.9407E-6	-10.2929E-9	5.0000E+0	14.8727E+0	953.9651E-6	4.3000E+0	14.8729E+0	-954.0609E-6	-20.9749E-6	11.4479E-9	10.0000E+0	21.0744E+0	1.1336E-3	4.3000E+0	21.0748E+0	-1.1338E-3	-10.9407E-6	8.0878E-9	15.0000E+0	27.3723E+0	1.2866E-3	4.3000E+0	27.3728E+0	-1.2869E-3	14.1448E-6	10.7300E-9	20.0000E+0	33.6964E+0	1.3880E-3	4.3000E+0	33.6969E+0	-1.3882E-3	19.1620E-6	17.9649E-9	25.0000E+0	40.1715E+0	476.2343E-6	4.3000E+0	40.1721E+0	-476.2704E-6	-20.9749E-6	5.7890E-9	000.0000E-3																																								
2.9767E+0	492.3682E-6	4.3500E+0	2.9768E+0	-492.3837E-6	4.1106E-6	12.3777E-9	000.0000E-3	9.0369E+0	743.8032E-6	4.3500E+0	9.0371E+0	-744.0292E-6	-10.9407E-6	8.6920E-9	5.0000E+0	14.8932E+0	958.9317E-6	4.3500E+0	14.8934E+0	-959.0797E-6	-906.4679E-9	8.2057E-9	10.0000E+0	21.1025E+0	1.1379E-3	4.3500E+0	21.1028E+0	-1.1381E-3	19.1620E-6	15.8469E-9	15.0000E+0	27.4003E+0	1.2915E-3	4.3500E+0	27.4008E+0	-1.2917E-3	-25.9921E-6	15.8020E-9	20.0000E+0	33.7169E+0	1.3932E-3	4.3500E+0	33.7174E+0	-1.3933E-3	19.1620E-6	-1.8028E-9	25.0000E+0	40.1995E+0	480.3069E-6	4.3500E+0	40.2001E+0	-480.3391E-6	-15.9578E-6	-11.7193E-9	000.0000E-3																																								
2.9972E+0	496.2214E-6	4.4000E+0	2.9973E+0	-496.2506E-6	9.1277E-6	2.8681E-9	000.0000E-3	9.0575E+0	747.8874E-6	4.4000E+0	9.0576E+0	-748.1400E-6	-15.9578E-6	12.9378E-9	5.0000E+0	14.9212E+0	963.1420E-6	4.4000E+0	14.9214E+0	-963.3166E-6	-10.9407E-6	15.1313E-9	10.0000E+0	21.1230E+0	1.1428E-3	4.4000E+0	21.1233E+0	-1.1430E-3	-10.9407E-6	-335.9596E-12	15.0000E+0	27.4209E+0	1.2964E-3	4.4000E+0	27.4213E+0	-1.2966E-3	9.1277E-6	16.7849E-9	20.0000E+0	33.7449E+0	1.3977E-3	4.4000E+0	33.7454E+0	-1.3979E-3	4.1106E-6	15.8283E-9	25.0000E+0	40.2199E+0	483.1942E-6	4.4000E+0	40.2205E+0	-483.2172E-6	-25.9921E-6	-10.8711E-9	000.0000E-3																																								
3.0252E+0	498.6927E-6	4.4500E+0	3.0252E+0	-498.7099E-6	-15.9578E-6	14.7465E-9	000.0000E-3	9.0780E+0	752.1733E-6	4.4500E+0	9.0781E+0	-752.3265E-6	-10.9407E-6	3.4000E-9	5.0000E+0	14.9417E+0	968.0834E-6	4.4500E+0	14.9420E+0	-968.3859E-6	-36.0263E-6	15.3991E-9	10.0000E+0	21.1510E+0	1.1468E-3	4.4500E+0	21.1513E+0	-1.1469E-3	-20.9749E-6	15.9002E-9	15.0000E+0	27.4521E+0	1.3015E-3	4.4500E+0	27.4525E+0	-1.3016E-3	19.1620E-6	10.7728E-9	20.0000E+0	33.7654E+0	1.4031E-3	4.4500E+0	33.7660E+0	-1.4033E-3	-5.9236E-6	12.6372E-9	25.0000E+0	40.2404E+0	486.4598E-6	4.4500E+0	40.2410E+0	-486.4938E-6	-906.4679E-9	-6.5959E-9	000.0000E-3																																								
3.1748E+0	482.9664E-6	4.5000E+0	3.1749E+0	-483.1791E-6	34.2134E-6	14.7163E-9	000.0000E-3	9.1060E+0	755.5012E-6	4.5000E+0	9.1061E+0	-755.6303E-6	4.1106E-6	15.3552E-9	5.0000E+0	14.9730E+0	972.2433E-6	4.5000E+0	14.9732E+0	-972.6480E-6	-25.9921E-6	10.3223E-9	10.0000E+0	21.1715E+0	1.1522E-3	4.5000E+0	21.1719E+0	-1.1524E-3	-15.9578E-6	8.9370E-9	15.0000E+0	27.4726E+0	1.3067E-3	4.5000E+0	27.4730E+0	-1.3069E-3	14.1448E-6	-9.2511E-9	20.0000E+0	33.7859E+0	1.4077E-3	4.5000E+0	33.7865E+0	-1.4080E-3	-10.9407E-6	11.8862E-9	25.0000E+0	40.2683E+0	490.2576E-6	4.5000E+0	40.2690E+0	-490.2825E-6	9.1277E-6	-14.5368E-9	000.0000E-3																																								
3.1953E+0	487.6810E-6	4.5500E+0	3.1954E+0	-487.8196E-6	14.1448E-6	-6.7463E-9	000.0000E-3	9.1265E+0	759.5098E-6	4.5500E+0	9.1267E+0	-759.7664E-6	14.1448E-6	-4.3394E-9	5.0000E+0	14.9935E+0	976.6049E-6	4.5500E+0	14.9937E+0	-976.7589E-6	-906.4679E-9	-9.5412E-9	10.0000E+0	21.1920E+0	1.1569E-3	4.5500E+0	21.1924E+0	-1.1573E-3	-906.4679E-9	-11.0821E-9	15.0000E+0	27.4931E+0	1.3107E-3	4.5500E+0	27.4936E+0	-1.3109E-3	9.1277E-6	-8.5288E-9	20.0000E+0	33.8139E+0	1.4122E-3	4.5500E+0	33.8145E+0	-1.4124E-3	9.1277E-6	16.6378E-9	25.0000E+0	40.2888E+0	493.4652E-6	4.5500E+0	40.2894E+0	-493.4809E-6	9.1277E-6	2.3520E-9	000.0000E-3																																								
3.2232E+0	490.4038E-6	4.6000E+0	3.2233E+0	-490.6190E-6	-906.4679E-9	10.7274E-9	000.0000E-3	9.1545E+0	762.5351E-6	4.6000E+0	9.1546E+0	-762.7172E-6	9.1277E-6	13.1074E-9	5.0000E+0	15.0140E+0	980.0839E-6	4.6000E+0	15.0143E+0	-980.2645E-6	24.1791E-6	-10.0758E-9	10.0000E+0	21.2126E+0	1.1605E-3	4.6000E+0	21.2129E+0	-1.1608E-3	-10.9407E-6	11.9641E-9	15.0000E+0	27.5136E+0	1.3154E-3	4.6000E+0	27.5141E+0	-1.3156E-3	-10.9407E-6	10.5338E-9	20.0000E+0	33.8345E+0	1.4173E-3	4.6000E+0	33.8350E+0	-1.4175E-3	14.1448E-6	3.4426E-9	25.0000E+0	40.3167E+0	497.2780E-6	4.6000E+0	40.3174E+0	-497.2974E-6	-41.0434E-6	-14.0047E-9	000.0000E-3																																								
3.2437E+0	494.7401E-6	4.6500E+0	3.2437E+0	-494.7803E-6	-906.4679E-9	11.3608E-9	000.0000E-3	9.1750E+0	767.1489E-6	4.6500E+0	9.1751E+0	-767.3324E-6	-20.9749E-6	10.2619E-9	5.0000E+0	15.0346E+0	984.0169E-6	4.6500E+0	15.0348E+0	-984.2744E-6	14.1448E-6	8.6370E-9	10.0000E+0	21.2406E+0	1.1653E-3	4.6500E+0	21.2409E+0	-1.1655E-3	9.1277E-6	5.1580E-9	15.0000E+0	27.5341E+0	1.3197E-3	4.6500E+0	27.5346E+0	-1.3199E-3	4.1106E-6	14.5532E-9	20.0000E+0	33.8625E+0	1.4212E-3	4.6500E+0	33.8630E+0	-1.4213E-3	-5.9236E-6	17.8446E-9	25.0000E+0	40.4663E+0	481.9832E-6	4.6500E+0	40.4670E+0	-482.1199E-6	-10.9407E-6	-13.1474E-9	000.0000E-3																																								
3.2641E+0	498.5722E-6	4.7000E+0	3.2642E+0	-498.7650E-6	-10.9407E-6	4.8877E-9	000.0000E-3	9.1954E+0	771.3087E-6	4.7000E+0	9.1956E+0	-771.4180E-6	-5.9236E-6	-9.1328E-9	5.0000E+0	15.0551E+0	988.4541E-6	4.7000E+0	15.0553E+0	-988.5870E-6	14.1448E-6	13.7247E-9	10.0000E+0	21.2686E+0	1.1686E-3	4.7000E+0	21.2689E+0	-1.1689E-3	-15.9578E-6	16.3836E-9	15.0000E+0	27.5547E+0	1.3247E-3	4.7000E+0	27.5551E+0	-1.3249E-3	-15.9578E-6	5.3076E-9	20.0000E+0	33.8829E+0	1.4259E-3	4.7000E+0	33.8835E+0	-1.4261E-3	-5.9236E-6	9.0530E-9	25.0000E+0	40.4868E+0	484.5043E-6	4.7000E+0	40.4874E+0	-484.6923E-6	-5.9236E-6	-9.6600E-9	000.0000E-3																																								
3.2921E+0	501.5220E-6	4.7500E+0	3.2921E+0	-501.6401E-6	4.1106E-6	14.6495E-9	000.0000E-3	9.2159E+0	774.4854E-6	4.7500E+0	9.2161E+0	-774.7975E-6	-10.9407E-6	-11.3068E-9	5.0000E+0	15.0756E+0	992.5636E-6	4.7500E+0	15.0759E+0	-992.8996E-6	9.1277E-6	3.3719E-9	10.0000E+0	21.2891E+0	1.1729E-3	4.7500E+0	21.2894E+0	-1.1731E-3	-10.9407E-6	-2.9493E-9	15.0000E+0	27.5827E+0	1.3284E-3	4.7500E+0	27.5831E+0	-1.3286E-3	-5.9236E-6	17.0094E-9	20.0000E+0	33.9034E+0	1.4309E-3	4.7500E+0	33.9039E+0	-1.4311E-3	4.1106E-6	-10.5064E-9	25.0000E+0	40.5072E+0	487.3280E-6	4.7500E+0	40.5079E+0	-487.4161E-6	-15.9578E-6	9.7012E-9	000.0000E-3																																								
3.3126E+0	505.2785E-6	4.8000E+0	3.3126E+0	-505.4988E-6	44.2476E-6	-3.8206E-9	000.0000E-3	9.2364E+0	777.9141E-6	4.8000E+0	9.2366E+0	-778.1517E-6	29.1962E-6	-3.8142E-9	5.0000E+0	15.1036E+0	995.8663E-6	4.8000E+0	15.1039E+0	-995.9008E-6	-906.4679E-9	15.8973E-9	10.0000E+0	21.3171E+0	1.1766E-3	4.8000E+0	21.3175E+0	-1.1768E-3	-906.4679E-9	14.6126E-9	15.0000E+0	27.6032E+0	1.3335E-3	4.8000E+0	27.6036E+0	-1.3338E-3	24.1791E-6	-2.9281E-9	20.0000E+0	33.9239E+0	1.4349E-3	4.8000E+0	33.9244E+0	-1.4352E-3	-906.4679E-9	12.7737E-9	25.0000E+0	40.5277E+0	492.2442E-6	4.8000E+0	40.5283E+0	-492.4096E-6	-15.9578E-6	11.8136E-9	000.0000E-3																																								
3.3405E+0	507.9509E-6	4.8500E+0	3.3406E+0	-508.1217E-6	-10.9407E-6	13.1725E-9	000.0000E-3	9.2644E+0	781.5193E-6	4.8500E+0	9.2646E+0	-781.7582E-6	-906.4679E-9	-14.1979E-9	5.0000E+0	15.1242E+0	1.0001E-3	4.8500E+0	15.1244E+0	-1.0003E-3	-20.9749E-6	-4.1429E-9	10.0000E+0	21.3377E+0	1.1810E-3	4.8500E+0	21.3380E+0	-1.1811E-3	14.1448E-6	10.6424E-9	15.0000E+0	27.6312E+0	1.3369E-3	4.8500E+0	27.6316E+0	-1.3371E-3	-20.9749E-6	14.7992E-9	20.0000E+0	33.9519E+0	1.4394E-3	4.8500E+0	33.9524E+0	-1.4393E-3	-906.4679E-9	8.3304E-9	25.0000E+0	40.5481E+0	496.0763E-6	4.8500E+0	40.5487E+0	-496.2178E-6	4.1106E-6	3.6711E-9	000.0000E-3																																								
3.3610E+0	512.0099E-6	4.9000E+0	3.3610E+0	-512.3334E-6	-5.9236E-6	9.2901E-9	000.0000E-3	9.2849E+0	785.1498E-6	4.9000E+0	9.2851E+0	-785.4404E-6	-15.9578E-6	4.4485E-9	5.0000E+0	15.1522E+0	1.0027E-3	4.9000E+0	15.1524E+0	-1.0029E-3	-10.9407E-6	13.4063E-9	10.0000E+0	21.3582E+0	1.1847E-3	4.9000E+0	21.3586E+0	-1.1850E-3	-906.4679E-9	-9.3560E-9	15.0000E+0	27.6517E+0	1.3420E-3	4.9000E+0	27.6521E+0	-1.3423E-3	-10.9407E-6	11.7382E-9	20.0000E+0	33.9799E+0	1.4438E-3	4.9000E+0	33.9804E+0	-1.4441E-3	-25.9921E-6	17.6799E-9	25.0000E+0	40.5761E+0	498.6731E-6	4.9000E+0	40.5767E+0	-498.8659E-6	14.1448E-6	14.7688E-9	000.0000E-3																																								
3.3814E+0	515.5143E-6	4.9500E+0	3.3815E+0	-515.6625E-6	19.1620E-6	-10.2450E-9	000.0000E-3	9.3130E+0	789.0827E-6	4.9500E+0	9.3131E+0	-789.2486E-6	-5.9236E-6	-12.8618E-9	5.0000E+0	15.1727E+0	1.0064E-3	4.9500E+0	15.1729E+0	-1.0066E-3	19.1620E-6	10.9362E-9	10.0000E+0	21.3788E+0	1.1873E-3	4.9500E+0	21.3791E+0	-1.1875E-3	-10.9407E-6	-9.4513E-9	15.0000E+0	27.6722E+0	1.3463E-3	4.9500E+0	27.6727E+0	-1.3464E-3	-5.9236E-6	10.7406E-9	20.0000E+0	34.0004E+0	1.4480E-3	4.9500E+0	34.0010E+0	-1.4481E-3	-10.9407E-6	80.4970E-12	25.0000E+0	40.5965E+0	502.7573E-6	4.9500E+0	40.5972E+0	-503.1533E-6	29.1962E-6	-4.8467E-9	000.0000E-3																																								
3.4019E+0	518.0858E-6	5.0000E+0	3.4019E+0	-518.3105E-6	-20.9749E-6	-11.5147E-9	000.0000E-3	9.3335E+0	791.7804E-6	5.0000E+0	9.3337E+0	-791.9723E-6	9.1277E-6	-8.3115E-9	5.0000E+0	15.1932E+0	1.0107E-3	5.0000E+0	15.1934E+0	-1.0110E-3	-906.4679E-9	-8.5473E-9	10.0000E+0	21.3993E+0	1.1915E-3	5.0000E+0	21.3996E+0	-1.1917E-3	19.1620E-6	9.2631E-9	15.0000E+0	27.7002E+0	1.3499E-3	5.0000E+0	27.7007E+0	-1.3502E-3	4.1106E-6	15.7008E-9	20.0000E+0	34.0284E+0	1.4525E-3	5.0000E+0	34.0290E+0	-1.4527E-3	4.1106E-6	16.8755E-9	25.0000E+0	40.6245E+0	505.9087E-6	5.0000E+0	40.6251E+0	-505.9527E-6	24.1791E-6	12.4497E-9	000.0000E-3																																								
3.4223E+0	517.4303E-6	5.0000E+0	3.4224E+0	-517.6801E-6	-15.9578E-6	-4.6675E-9	000.0000E-3	9.3541E+0	791.7299E-6	5.0000E+0	9.3542E+0	-791.9723E-6	4.1106E-6	11.8554E-9	5.0000E+0	15.2137E+0	1.0096E-3	5.0000E+0	15.2139E+0	-1.0097E-3	-906.4679E-9	-10.8466E-9	10.0000E+0	21.4198E+0	1.1916E-3	5.0000E+0	21.4201E+0	-1.1917E-3	-5.9236E-6	14.2638E-9	15.0000E+0	27.7208E+0	1.3501E-3	5.0000E+0	27.7212E+0	-1.3504E-3	-5.9236E-6	16.8717E-9	20.0000E+0	34.0489E+0	1.4526E-3	5.0000E+0	34.0494E+0	-1.4531E-3	-10.9407E-6	11.5026E-9	25.0000E+0	40.6449E+0	507.0937E-6	5.0000E+0	40.6456E+0	-507.2390E-6	9.1277E-6	9.8811E-9	000.0000E-3																																								
3.4503E+0	514.8335E-6	4.9500E+0	3.4503E+0	-515.0824E-6	-15.9578E-6	-14.6999E-9	000.0000E-3	9.3746E+0	788.0742E-6	4.9500E+0	9.3748E+0	-788.3406E-6	19.1620E-6	11.1109E-9	5.0000E+0	15.2342E+0	1.0057E-3	4.9500E+0	15.2344E+0	-1.0059E-3	24.1791E-6	-3.1074E-9	10.0000E+0	21.4403E+0	1.1880E-3	4.9500E+0	21.4406E+0	-1.1883E-3	-20.9749E-6	3.9221E-9	15.0000E+0	27.7520E+0	1.3451E-3	4.9500E+0	27.7525E+0	-1.3453E-3	-20.9749E-6	10.4222E-9	20.0000E+0	34.0694E+0	1.4477E-3	4.9500E+0	34.0699E+0	-1.4479E-3	-5.9236E-6	-8.4089E-9	25.0000E+0	40.6654E+0	504.6986E-6	4.9500E+0	40.6660E+0	-504.8179E-6	39.2305E-6	-9.3721E-9	000.0000E-3																																								
3.4708E+0	511.6569E-6	4.9000E+0	3.4708E+0	-511.7533E-6	4.1106E-6	4.1938E-9	000.0000E-3	9.3952E+0	784.5447E-6	4.9000E+0	9.3953E+0	-784.6585E-6	-15.9578E-6	-8.0276E-9	5.0000E+0	15.2622E+0	1.0024E-3	4.9000E+0	15.2624E+0	-1.0025E-3	-10.9407E-6	-13.7348E-9	10.0000E+0	21.4683E+0	1.1824E-3	4.9000E+0	21.4687E+0	-1.1827E-3	-15.9578E-6	16.4705E-9	15.0000E+0	27.7726E+0	1.3402E-3	4.9000E+0	27.7730E+0	-1.3403E-3	9.1277E-6	-9.7477E-9	20.0000E+0	34.0899E+0	1.4430E-3	4.9000E+0	34.0904E+0	-1.4432E-3	-5.9236E-6	14.6541E-9	25.0000E+0	40.6858E+0	501.0177E-6	4.9000E+0	40.6865E+0	-501.1105E-6	19.1620E-6	-12.2243E-9	000.0000E-3																																								
3.4987E+0	508.9846E-6	4.8500E+0	3.4988E+0	-509.0801E-6	19.1620E-6	-12.9999E-9	000.0000E-3	9.4157E+0	780.4857E-6	4.8500E+0	9.4158E+0	-780.7494E-6	-10.9407E-6	-11.8251E-9	5.0000E+0	15.2827E+0	998.0849E-6	4.8500E+0	15.2829E+0	-998.3219E-6	4.1106E-6	5.2369E-9	10.0000E+0	21.4889E+0	1.1793E-3	4.8500E+0	21.4892E+0	-1.1794E-3	4.1106E-6	-3.6402E-9	15.0000E+0	27.7931E+0	1.3350E-3	4.8500E+0	27.7936E+0	-1.3352E-3	29.1962E-6	-8.1322E-9	20.0000E+0	34.1179E+0	1.4386E-3	4.8500E+0	34.1184E+0	-1.4389E-3	-20.9749E-6	18.0177E-9	25.0000E+0	40.7063E+0	497.8916E-6	4.8500E+0	40.7069E+0	-498.0084E-6	-906.4679E-9	-3.3387E-9	000.0000E-3																																								
3.5192E+0	504.6986E-6	4.8000E+0	3.5193E+0	-504.9944E-6	-5.9236E-6	-9.3039E-9	000.0000E-3	9.4362E+0	776.1493E-6	4.8000E+0	9.4363E+0	-776.3359E-6	-10.9407E-6	-2.7086E-9	5.0000E+0	15.3107E+0	994.1267E-6	4.8000E+0	15.3110E+0	-994.2867E-6	-15.9578E-6	-12.1337E-9	10.0000E+0	21.5168E+0	1.1737E-3	4.8000E+0	21.5172E+0	-1.1740E-3	-906.4679E-9	13.9253E-9	15.0000E+0	27.8136E+0	1.3302E-3	4.8000E+0	27.8141E+0	-1.3303E-3	-5.9236E-6	11.2101E-9	20.0000E+0	34.1491E+0	1.4334E-3	4.8000E+0	34.1496E+0	-1.4335E-3	9.1277E-6	10.7213E-9	25.0000E+0	40.7342E+0	494.6645E-6	4.8000E+0	40.7349E+0	-494.8812E-6	34.2134E-6	-14.9372E-9	000.0000E-3																																								
3.5397E+0	501.2699E-6	4.7500E+0	3.5398E+0	-501.4384E-6	4.1106E-6	10.2723E-9	000.0000E-3	9.4642E+0	772.6953E-6	4.7500E+0	9.4644E+0	-772.8555E-6	19.1620E-6	-14.2975E-9	5.0000E+0	15.3313E+0	989.8912E-6	4.7500E+0	15.3315E+0	-990.1255E-6	19.1620E-6	10.8894E-9	10.0000E+0	21.5373E+0	1.1701E-3	4.7500E+0	21.5377E+0	-1.1703E-3	19.1620E-6	11.6122E-9	15.0000E+0	27.8342E+0	1.3253E-3	4.7500E+0	27.8346E+0	-1.3254E-3	-10.9407E-6	14.1843E-9	20.0000E+0	34.1696E+0	1.4280E-3	4.7500E+0	34.1701E+0	-1.4282E-3	29.1962E-6	-9.3657E-9	25.0000E+0	40.7547E+0	490.7819E-6	4.7500E+0	40.7554E+0	-491.0225E-6	39.2305E-6	5.0950E-9	000.0000E-3																																								
3.5602E+0	498.2949E-6	4.7000E+0	3.5602E+0	-498.4120E-6	-5.9236E-6	11.5209E-9	000.0000E-3	9.4848E+0	768.1069E-6	4.7000E+0	9.4849E+0	-768.1898E-6	-906.4679E-9	4.9897E-9	5.0000E+0	15.3593E+0	985.8322E-6	4.7000E+0	15.3595E+0	-985.9389E-6	29.1962E-6	6.0885E-9	10.0000E+0	21.5578E+0	1.1658E-3	4.7000E+0	21.5581E+0	-1.1660E-3	-20.9749E-6	9.4485E-9	15.0000E+0	27.8547E+0	1.3205E-3	4.7000E+0	27.8551E+0	-1.3206E-3	19.1620E-6	5.9633E-9	20.0000E+0	34.1901E+0	1.4226E-3	4.7000E+0	34.1906E+0	-1.4229E-3	-15.9578E-6	13.8979E-9	25.0000E+0	40.7827E+0	488.7399E-6	4.7000E+0	40.7833E+0	-488.9292E-6	19.1620E-6	-12.3344E-9	000.0000E-3																																								
3.5806E+0	495.4208E-6	4.6500E+0	3.5807E+0	-495.5369E-6	24.1791E-6	4.7813E-9	000.0000E-3	9.5127E+0	764.8042E-6	4.6500E+0	9.5129E+0	-765.0374E-6	14.1448E-6	-12.3809E-9	5.0000E+0	15.3873E+0	980.7899E-6	4.6500E+0	15.3875E+0	-980.8950E-6	24.1791E-6	15.6777E-9	10.0000E+0	21.5858E+0	1.1609E-3	4.6500E+0	21.5862E+0	-1.1612E-3	-906.4679E-9	15.5451E-9	15.0000E+0	27.8827E+0	1.3160E-3	4.6500E+0	27.8831E+0	-1.3161E-3	-20.9749E-6	16.9039E-9	20.0000E+0	34.2181E+0	1.4177E-3	4.6500E+0	34.2187E+0	-1.4179E-3	-31.0092E-6	6.7258E-9	25.0000E+0	40.8031E+0	484.6051E-6	4.6500E+0	40.8038E+0	-484.7428E-6	14.1448E-6	-10.1825E-9	000.0000E-3																																								
3.6086E+0	491.3114E-6	4.6000E+0	3.6086E+0	-491.5270E-6	-906.4679E-9	14.7037E-9	000.0000E-3	9.5332E+0	760.1653E-6	4.6000E+0	9.5334E+0	-760.2708E-6	-20.9749E-6	-8.8980E-9	5.0000E+0	15.4078E+0	976.6804E-6	4.6000E+0	15.4080E+0	-976.7085E-6	9.1277E-6	-2.4693E-9	10.0000E+0	21.6063E+0	1.1569E-3	4.6000E+0	21.6067E+0	-1.1570E-3	-906.4679E-9	461.8024E-12	15.0000E+0	27.9032E+0	1.3110E-3	4.6000E+0	27.9037E+0	-1.3113E-3	-20.9749E-6	-1.9573E-9	20.0000E+0	34.2461E+0	1.4129E-3	4.6000E+0	34.2467E+0	-1.4131E-3	9.1277E-6	18.0340E-9	25.0000E+0	40.8236E+0	480.5714E-6	4.6000E+0	40.8242E+0	-480.6571E-6	-10.9407E-6	8.9994E-9	000.0000E-3																																								
3.6290E+0	488.3616E-6	4.5500E+0	3.6291E+0	-488.3996E-6	24.1791E-6	-4.3480E-9	000.0000E-3	9.5537E+0	755.7281E-6	4.5500E+0	9.5539E+0	-755.9078E-6	-10.9407E-6	10.7703E-9	5.0000E+0	15.4358E+0	971.5373E-6	4.5500E+0	15.4361E+0	-971.6897E-6	29.1962E-6	14.5915E-9	10.0000E+0	21.6343E+0	1.1520E-3	4.5500E+0	21.6347E+0	-1.1521E-3	-906.4679E-9	16.1533E-9	15.0000E+0	27.9312E+0	1.3056E-3	4.5500E+0	27.9316E+0	-1.3059E-3	9.1277E-6	15.2862E-9	20.0000E+0	34.2666E+0	1.4072E-3	4.5500E+0	34.2672E+0	-1.4075E-3	24.1791E-6	-1.3334E-9	25.0000E+0	40.8441E+0	478.4536E-6	4.5500E+0	40.8447E+0	-478.6395E-6	-25.9921E-6	12.1279E-9	000.0000E-3																																								
3.6570E+0	483.8488E-6	4.5000E+0	3.6570E+0	-484.1375E-6	19.1620E-6	12.9446E-9	000.0000E-3	9.5742E+0	751.7951E-6	4.5000E+0	9.5744E+0	-751.9482E-6	-31.0092E-6	11.9966E-9	5.0000E+0	15.4563E+0	967.5540E-6	4.5000E+0	15.4566E+0	-967.7050E-6	-15.9578E-6	9.6316E-9	10.0000E+0	21.6549E+0	1.1472E-3	4.5000E+0	21.6552E+0	-1.1474E-3	-5.9236E-6	8.2766E-9	15.0000E+0	27.9517E+0	1.3004E-3	4.5000E+0	27.9521E+0	-1.3006E-3	-5.9236E-6	11.4094E-9	20.0000E+0	34.2947E+0	1.4019E-3	4.5000E+0	34.2952E+0	-1.4020E-3	19.1620E-6	16.1413E-9	25.0000E+0	40.8645E+0	474.5458E-6	4.5000E+0	40.8651E+0	-474.7304E-6	-15.9578E-6	3.0004E-9	000.0000E-3																																								
